MeanR,StdR,MeanG,StdG,Kappa,Sample ID,Volume_Fraction
4.4059,0.25713,0.15973,0.0091727,9.5068,1281,0.3243
9.1558,1.6064,0.72939,0.23658,96489.0,1282,0.4567
17.373,1.5849,2.3636,0.51677,0.39555,1283,0.39169
12.321,0.44405,3.8275,0.036729,0.00079558,1284,0.34474
21.76,0.64996,0.32313,0.010829,1.1536,1285,0.33637
4.7694,0.59043,6.8506,0.22119,0.17229,1286,0.30505
3.8469,0.068324,4.0003,1.1573,1.2714,1287,0.32362
18.109,1.0884,0.10785,0.001427,1.7557,1288,0.22595
6.6483,1.4992,0.2407,0.05783,0.38038,1289,0.36118
6.2149,0.54794,0.40304,0.045975,10677.0,1290,0.42755
10.172,3.3818,0.48791,0.17604,6.3052,1291,0.40135
25.879,0.23365,0.15107,0.018766,1.7988,1292,0.23386
5.3246,0.15393,1.6559,0.92833,4.8687,1293,0.38272
22.16,1.6241,0.15182,0.012323,3.8832,1294,0.28348
5.5989,0.45935,0.83226,0.12531,1.1084,1295,0.41606
3.8668,0.29202,6.7797,0.52569,4.6555e-10,1296,0.27567
3.7893,0.083433,0.16444,0.016318,1.2712,1297,0.27104
8.4785,0.24801,0.64072,0.15081,1.886e-09,1298,0.39051
12.359,3.2513,0.29399,0.087872,0.11671,1299,0.37102
19.219,1.3433,0.24375,0.019759,5.8103,1300,0.35296
4.465,0.32995,1.4374,1.1842,0.87067,1301,0.38935
9.0213,2.2201,1.0055,0.44744,1.2664e-09,1302,0.43599
21.352,1.6501,0.92007,0.34738,0.26166,1303,0.39419
3.19,0.030195,0.13695,0.011317,270450.0,1304,0.36472
7.2233,1.2256,9.5378,0.071052,215610.0,1305,0.41793
23.339,0.77931,0.15528,0.017492,110.28,1306,0.38419
13.916,1.8671,0.77731,0.36071,2.1624,1307,0.41864
4.0531,0.39771,0.16485,0.0052403,0.74033,1308,0.30332
4.5936,0.30837,1.0461,0.23283,0.10005,1309,0.40642
5.2005,0.12637,0.11224,0.00052238,0.13411,1310,0.23432
3.8727,0.21461,0.93376,0.63259,3141.1,1311,0.40847
3.2496,0.020129,5.6717,0.88311,3.9533e-08,1312,0.27932
26.783,0.96936,0.74452,0.099854,3260500000.0,1313,0.40994
3.1362,0.0023654,1.7736,0.50638,2868700.0,1314,0.37376
5.9389,1.2631,0.15878,0.017493,2.0954e-07,1315,0.31512
3.6218,0.087772,2.6129,0.52173,0.055374,1316,0.35763
4.8148,0.64311,0.282,0.053505,2.0953,1317,0.37042
17.764,3.104,0.47655,0.22797,0.90689,1318,0.3932
10.485,2.7694,0.22466,0.021607,4.6179e-09,1319,0.36316
19.258,0.87391,0.13425,0.0080075,0.98483,1320,0.24726
11.526,0.57308,0.35436,0.0047444,5.9331e-06,1321,0.369
7.7047,0.29076,0.26395,0.07739,0.596,1322,0.32608
6.0387,0.97894,2.3818,0.29066,0.0041817,1323,0.40879
5.2697,0.31207,0.11932,0.00087473,1.475e-08,1324,0.25378
6.5223,0.98329,0.31771,0.037484,7.4103,1325,0.40825
18.709,1.4072,0.1248,0.0014741,233530.0,1326,0.39687
10.84,0.29823,0.45058,0.11318,2.6685e-10,1327,0.37137
3.4163,0.00056743,0.34018,0.09711,4.8077,1328,0.34496
4.6002,0.17801,0.1988,0.0191,3.5002,1329,0.31773
11.054,0.74227,0.13436,0.0096599,5.2069,1330,0.28025
3.4477,0.12465,0.31195,0.047985,0.18871,1331,0.33497
14.624,0.066991,0.1609,0.019112,9.185,1332,0.29757
18.291,0.12952,3.402,0.52427,0.00045773,1333,0.33606
14.0,1.6056,0.22685,0.015296,0.14465,1334,0.34016
21.646,1.299,0.90753,0.003164,0.14162,1335,0.41907
17.418,2.3687,2.7431,0.14936,7.1541,1336,0.39662
4.2793,0.20008,1.2535,0.092635,0.1299,1337,0.38973
18.35,2.1606,0.20936,0.034792,4.1555,1338,0.32907
4.1478,0.14933,0.38616,0.16677,7.8015e-05,1339,0.32989
18.057,2.09,0.15718,0.009453,6.0581e-05,1340,0.28317
7.3758,1.5251,3.9607,0.33631,8.8527e-09,1341,0.3832
5.3232,0.94702,4.2451,0.41318,3.0356e-06,1342,0.37146
3.0228,0.0020552,0.8015,0.38516,6.2078,1343,0.37079
3.5152,0.078613,0.34221,0.097399,156.52,1344,0.39439
5.2405,0.68701,9.4358,0.17696,0.0020699,1345,0.26466
7.9694,1.1671,7.231,0.28737,8.8486e-07,1346,0.30311
8.5261,1.7335,0.68929,0.069762,35.97,1347,0.45674
8.7447,1.8551,0.66221,0.055437,8.0492,1348,0.4494
27.952,0.13255,0.25378,0.013431,216090000.0,1349,0.37596
25.598,0.6984,0.40379,0.11312,2242900000.0,1350,0.40921
23.219,1.1171,0.27467,0.033223,1.1332,1351,0.32273
5.4914,0.95099,0.34879,0.13983,0.16029,1352,0.3778
5.8439,0.31336,0.67483,0.28278,1037700000.0,1353,0.41465
3.9166,0.2328,2.0777,0.14789,13619000.0,1354,0.40881
26.886,0.67919,2.1552,0.073407,7900.9,1355,0.38764
22.599,1.8122,0.1513,0.019897,292980.0,1356,0.40826
18.551,1.7342,2.1045,0.28567,0.061318,1357,0.40169
25.441,0.62727,2.3879,0.011171,1.5216e-07,1358,0.36896
6.5879,0.24271,3.4302,0.054662,2.2576,1359,0.35629
13.253,2.7254,1.541,0.064329,1.01e-06,1360,0.43677
20.539,0.55768,0.31208,0.055813,1.7364,1361,0.34291
4.5316,0.1781,0.11325,0.00069256,3.2866,1362,0.24631
3.9623,0.036354,0.1617,0.012802,5.7224e-07,1363,0.22534
3.2758,0.017049,3.3113,0.19928,0.64548,1364,0.33579
15.605,0.44312,0.9439,0.00097885,2104.7,1365,0.41915
5.2511,0.45741,2.3368,0.7291,0.014457,1366,0.39044
5.3999,0.45456,3.4436,0.084793,0.19671,1367,0.36852
12.291,1.7783,0.21153,2.743e-05,0.012113,1368,0.33286
29.941,0.01877,0.12764,0.0079485,240.93,1369,0.34961
17.374,2.0087,0.21562,0.017007,2.5043,1370,0.33094
6.8767,1.5068,0.12604,0.0090309,4882500.0,1371,0.42864
4.2449,0.43175,0.1224,0.0023605,1.273,1372,0.26948
26.159,1.1644,1.2823,0.018356,5.5262,1373,0.40223
4.9918,0.18755,1.2572,0.34473,9.1194e-08,1374,0.39147
11.954,0.86023,8.0486,0.50838,565960000.0,1375,0.39134
21.666,0.68965,0.75082,0.29755,2103500.0,1376,0.39461
7.8929,1.0271,0.14822,0.0086763,4.6636e-08,1377,0.29434
23.213,1.0214,1.3225,0.27877,31615.0,1378,0.39482
3.786,0.041059,1.8987,0.7987,9.7508e-07,1379,0.3289
3.83,0.11847,0.25437,0.024182,6354400000.0,1380,0.40059
8.9331,1.343,1.7824,0.40879,0.044726,1381,0.41813
3.2233,0.075594,3.1363,0.6712,2.1451,1382,0.33969
24.479,1.4634,0.5722,0.1309,2.5784,1383,0.39574
9.4359,0.54463,2.6054,0.073655,0.1199,1384,0.37892
29.569,0.010204,0.1495,0.0073661,0.0049208,1385,0.22064
10.318,0.54736,6.9732,0.53069,4.9033,1386,0.29513
4.2833,0.4974,1.5649,0.95392,99.077,1387,0.41702
11.308,3.346,0.46767,0.18556,8.3366,1388,0.43427
24.028,1.5527,0.24049,0.046908,0.40087,1389,0.31301
3.8456,0.29544,1.7025,0.40739,0.5725,1390,0.39899
4.6949,0.038223,1.6094,0.79817,1.3264e-05,1391,0.37787
3.2619,0.030348,0.12998,0.010328,1.0403,1392,0.2314
10.78,1.0937,0.5,0.12837,8.9127,1393,0.4133
4.3746,0.35408,0.38787,0.16574,0.36225,1394,0.36657
4.9558,0.33446,1.7434,0.67877,0.0042765,1395,0.39397
8.0003,0.63819,2.2061,0.72863,4.0665e-10,1396,0.39032
10.707,1.535,0.13287,0.0085617,2.233,1397,0.28495
6.7037,0.38695,0.10064,6.9825e-05,4983900.0,1398,0.38612
3.7833,0.060612,2.1866,0.60261,634750.0,1399,0.3795
6.1723,1.0288,3.3321,0.67889,0.13043,1400,0.38857
22.537,0.85276,0.13781,0.0040848,0.0041087,1401,0.22842
4.8567,0.57591,0.11012,0.0021433,0.31217,1402,0.25878
5.9163,0.22796,8.3116,0.011662,1.3173,1403,0.25783
4.0516,0.23101,1.853,0.22376,5.1225e-09,1404,0.39024
5.4963,1.0751,6.8088,0.72629,1.4596,1405,0.32033
6.5909,0.14189,0.36992,0.035819,3.0718,1406,0.36625
4.4328,0.0027295,0.8415,0.53899,0.0028224,1407,0.36957
17.751,2.7046,1.0802,0.17183,1191.0,1408,0.44231
6.9238,1.7971,2.2031,0.29104,8.4591,1409,0.40944
8.98,0.52984,3.7255,1.0029,2.3182,1410,0.35279
13.488,1.5898,0.5402,0.14056,2654900.0,1411,0.4426
3.3169,0.039067,1.9426,0.494,11886000.0,1412,0.36198
4.1663,0.18676,0.52273,0.26928,0.38446,1413,0.37079
12.149,0.10262,0.32347,0.037575,0.12329,1414,0.3446
9.4112,0.33123,3.2613,1.3173,10358.0,1415,0.39378
3.7487,0.10606,0.99129,0.61748,0.00015888,1416,0.36513
5.6363,0.441,0.11928,0.0030572,6.7533e-08,1417,0.25682
13.542,2.4204,0.21702,0.041848,0.13494,1418,0.31671
13.81,1.1663,0.13707,0.0072488,8.0248e-06,1419,0.26102
8.1255,0.34804,4.836,0.141,1439200.0,1420,0.39237
11.408,3.6518,0.42223,0.080447,4604.5,1421,0.3835
3.6889,0.030568,2.4819,0.8394,3.3834,1422,0.35849
8.1326,0.48843,1.5463,0.74132,2.2892e-09,1423,0.39317
14.045,2.7554,0.34377,0.091708,2.7746e-06,1424,0.38725
7.0375,1.9054,1.6657,0.469,39.057,1425,0.41804
3.4942,0.12382,1.1075,0.19895,2.5359,1426,0.38491
3.2563,0.0047576,6.1952,0.014952,0.12093,1427,0.26232
16.584,1.7702,0.50397,0.015874,0.26455,1428,0.40863
14.396,2.9995,1.971,0.25175,0.034675,1429,0.41989
12.733,0.95357,0.2531,0.066936,0.15988,1430,0.33034
6.508,0.24019,6.3878,0.25913,0.20416,1431,0.29285
8.0697,2.1133,0.24345,0.061875,26377.0,1432,0.43495
25.838,0.045926,0.76366,0.16398,2140900000.0,1433,0.39613
5.9314,0.0019713,1.8756,0.55909,1.0182,1434,0.37182
25.161,0.38421,0.23827,0.05544,2.0346e-09,1435,0.28819
14.483,1.0846,0.14779,0.012898,0.68323,1436,0.27661
6.6437,1.5532,1.6273,0.44909,3.3544,1437,0.41911
6.4168,0.14796,7.6929,0.34214,1.4418,1438,0.26449
25.416,0.51606,0.23622,0.042392,1.2303,1439,0.29128
4.6674,0.56931,1.8972,0.72074,4.8308,1440,0.40958
23.97,0.82799,0.16031,0.014382,0.70929,1441,0.25463
24.954,0.044887,2.911,0.10975,1.0691,1442,0.31843
14.391,0.31861,2.7826,0.76922,0.31601,1443,0.35928
7.9924,1.2068,2.7507,0.08624,105380.0,1444,0.43776
4.2719,0.39617,5.8665,1.0241,3.0851e-10,1445,0.31542
13.63,0.11594,0.98305,0.57093,0.0069,1446,0.37305
25.877,0.72789,0.45553,0.16595,80745000.0,1447,0.40075
13.853,2.1359,0.10342,0.0010986,0.14263,1448,0.24905
16.728,1.4556,0.23645,0.0489,1.768,1449,0.3241
6.4028,0.84616,2.6152,1.0395,1.4084,1450,0.39555
15.798,0.51476,5.2968,0.35039,2.9462,1451,0.31364
5.89,0.98588,0.38133,0.085147,0.85099,1452,0.40212
5.6085,0.74798,0.42149,0.10946,0.57677,1453,0.39931
5.6771,1.0206,1.2769,0.96676,0.0015202,1454,0.42058
21.556,0.9198,1.3067,0.13291,4.9689e-09,1455,0.37595
13.647,1.2083,1.0238,0.26487,3.8819,1456,0.41318
9.0432,2.9897,2.185,0.21713,21.253,1457,0.4195
6.9958,0.21349,1.006,0.36979,1.497,1458,0.39165
8.6753,0.74008,0.21576,0.050423,4.1318e-05,1459,0.32083
15.386,1.6205,0.21837,0.029898,3.4576,1460,0.33923
3.1348,0.041478,7.6949,0.2604,6.5141,1461,0.26143
7.6405,1.6945,0.85606,0.23429,0.24814,1462,0.45404
12.862,0.66869,0.27596,0.033486,5.7125,1463,0.35656
6.1541,1.4247,0.42044,0.14505,6.662,1464,0.42729
25.436,0.10209,0.89544,0.0040226,129.2,1465,0.39321
10.042,2.1865,0.72192,0.18617,6.9442e-09,1466,0.44385
10.781,0.60796,3.761,0.57082,0.10593,1467,0.35209
3.1424,0.0060265,0.25516,0.027284,139.79,1468,0.38025
7.7491,1.8315,0.26539,0.038632,1.1715e-07,1469,0.37669
28.658,0.42254,0.48702,0.007547,0.068215,1470,0.36102
4.2117,0.33799,0.91002,0.17593,135680.0,1471,0.42895
11.458,1.5181,0.78502,0.43626,5.4801,1472,0.41711
3.2455,0.048185,8.2553,0.34529,96403000.0,1473,0.3552
12.772,3.2248,1.0065,0.12625,1.5295e-10,1474,0.39702
3.8872,0.25974,0.81924,0.12157,5.7357,1475,0.41238
5.0995,0.38386,3.1039,0.098365,0.13619,1476,0.37355
4.1147,0.22609,0.45517,0.10566,6.4705e-09,1477,0.35938
3.2067,0.052837,0.13465,0.0081403,0.6443,1478,0.23577
5.9393,0.59272,0.12314,0.0048891,0.93579,1479,0.26719
13.345,2.6208,0.31249,0.028896,0.39744,1480,0.39455
3.502,0.098188,0.39129,0.044583,2.1865e-09,1481,0.35546
15.669,2.3845,0.14947,0.01185,0.29048,1482,0.29011
14.899,0.51511,0.16003,0.015896,0.85405,1483,0.26672
4.9913,0.35115,4.0273,1.0585,1.8515,1484,0.35107
12.387,3.6617,0.40348,0.094141,6226200000.0,1485,0.45712
11.153,0.042209,7.1877,0.62258,6494100.0,1486,0.36492
6.1567,0.39844,0.50997,0.00095632,0.04713,1487,0.39519
3.5843,0.028047,0.18885,0.005444,244.62,1488,0.38026
7.7422,1.402,5.1777,0.68744,4.5332,1489,0.35276
3.5835,0.017277,4.3652,0.037186,3.4786,1490,0.31829
9.8655,1.7415,0.27977,0.027591,209.09,1491,0.44762
3.8784,0.31375,0.87057,0.10085,1.5208e-06,1492,0.41779
4.2694,0.064704,3.3743,0.96963,9.4525,1493,0.36113
17.729,1.9559,0.21576,0.016567,0.13865,1494,0.32472
6.8762,0.46953,1.2453,0.02123,3.2396,1495,0.39727
21.287,1.5094,0.28387,0.089861,4.4957,1496,0.35163
6.5422,0.19396,0.14839,0.017367,0.85805,1497,0.26816
6.5888,0.94858,0.44301,0.18226,6.788e-06,1498,0.39438
12.645,3.4437,0.37751,0.047027,1072000000.0,1499,0.47241
10.288,1.629,0.13679,0.012233,25857000.0,1500,0.42569
13.396,2.0835,1.4646,0.14944,3.9591,1501,0.42251
16.328,1.8839,2.4103,0.022622,159690000.0,1502,0.4254
23.457,1.365,0.59792,0.032334,576500000.0,1503,0.41982
7.16,0.12926,0.59299,0.085926,31500000.0,1504,0.40341
6.7483,0.34409,4.557,0.90404,4887300000.0,1505,0.39573
5.0698,0.55782,8.7185,0.048015,0.12836,1506,0.27054
7.0158,1.5382,0.70667,0.34683,1.607e-05,1507,0.43237
19.155,0.21327,4.0256,0.19525,1564100.0,1508,0.38107
7.7114,1.5696,0.5853,0.0076387,0.0066153,1509,0.4376
16.626,0.10764,0.13313,0.012273,0.22938,1510,0.22293
19.404,1.0742,0.16398,0.013523,112060.0,1511,0.39963
28.732,0.34734,0.21193,0.0012982,1926.5,1512,0.3854
5.8461,0.14337,2.9241,0.11458,1.8926e-09,1513,0.36157
8.1595,1.0923,0.17075,0.005028,0.70656,1514,0.31687
15.882,1.1331,1.0165,0.23808,0.57511,1515,0.40437
12.364,0.36437,0.59933,0.25264,8.1004e-10,1516,0.38301
17.318,0.42925,0.13988,0.0065048,285180.0,1517,0.37846
14.985,0.82709,0.70949,0.1284,1.6905,1518,0.39673
13.74,2.5558,0.14894,0.01714,0.71089,1519,0.29964
11.678,1.0069,6.5711,0.7941,0.6363,1520,0.29036
6.5831,1.4585,1.3303,0.20042,30556.0,1521,0.45977
12.921,0.72148,0.24618,0.069865,1379600.0,1522,0.40858
16.55,1.4179,4.3988,0.10004,4564800000.0,1523,0.40918
8.4816,2.738,0.35597,0.010285,2.8958e-10,1524,0.38791
10.61,0.40705,2.5665,0.81198,0.00024345,1525,0.36984
4.817,0.01346,0.31164,0.02702,0.0032778,1526,0.34332
3.9709,0.29955,3.868,1.2503,202720000.0,1527,0.4081
5.8478,0.59815,0.29374,0.08121,3.1434,1528,0.3661
5.6703,0.98077,1.0602,0.51577,189000000.0,1529,0.44615
4.2753,0.028189,0.15513,0.017968,0.93783,1530,0.26606
15.971,1.1831,0.38717,0.10914,249.34,1531,0.41722
5.373,1.0178,0.8208,0.24887,6.8154e-10,1532,0.44227
3.3046,0.087537,0.21326,0.027495,0.393,1533,0.2769
5.4986,0.67026,3.7808,1.2124,0.00063201,1534,0.36476
7.3723,0.4402,0.64164,0.22552,4.1526e-08,1535,0.3965
3.091,0.029813,7.0736,0.77869,0.82041,1536,0.25228
5.4944,0.40357,0.23391,0.01472,94.395,1537,0.41155
28.294,0.38465,0.48775,0.18737,0.00049695,1538,0.35697
8.9332,1.9646,1.1996,0.051426,68.877,1539,0.44778
26.939,0.25506,0.16436,0.020198,2.9852,1540,0.26087
7.2908,0.84927,1.077,0.71762,9.6809,1541,0.41203
7.9346,0.75148,2.8399,0.33666,0.0017908,1542,0.38384
11.985,1.314,0.10252,2.9454e-05,16156.0,1543,0.40198
10.173,1.7853,0.30339,0.023394,1.5093,1544,0.38782
9.2268,0.32415,0.98723,0.58278,0.1044,1545,0.38465
8.7802,0.76144,0.40857,0.0079255,434020000.0,1546,0.42588
8.0015,1.4989,4.5573,1.15,0.12347,1547,0.36301
4.5701,0.065302,2.0805,0.80413,254.08,1548,0.38579
15.521,2.7329,0.18347,0.0060247,9.0755,1549,0.36346
4.8538,0.15852,5.8556,0.54367,122960000.0,1550,0.38528
5.121,0.83114,0.93466,0.1207,0.0007506,1551,0.44551
5.0244,0.11495,0.10782,0.0019267,0.022671,1552,0.22965
4.2762,0.24446,2.3122,1.2366,0.38441,1553,0.37687
12.935,1.4783,0.27427,0.058459,0.23427,1554,0.3545
23.687,1.2317,0.18308,0.034462,5485.4,1555,0.38397
9.1397,1.7133,2.4707,0.44929,16.217,1556,0.42796
14.034,2.5179,1.1062,0.3088,14261.0,1557,0.45302
3.0214,0.0006761,0.69842,0.20524,5.7793,1558,0.3689
9.0458,1.54,2.3231,0.9668,0.27743,1559,0.41152
6.4028,0.68742,2.7079,0.48379,0.79098,1560,0.3894
29.087,0.22931,0.15641,0.02214,1.5886e-07,1561,0.22516
26.748,0.52216,0.42853,0.16756,2666.3,1562,0.39248
8.6436,0.60078,0.93488,0.22289,1.0702e-09,1563,0.40846
9.5591,0.95393,5.014,0.131,5.1503,1564,0.34976
6.7037,0.44833,0.23164,0.037706,1.7599,1565,0.32844
12.768,2.7813,1.2625,0.1411,8467000.0,1566,0.46016
9.6404,0.63822,3.391,0.22498,1.0078,1567,0.36382
5.5245,0.0052881,0.20379,0.0027593,6.7e-10,1568,0.29988
4.5043,0.48725,0.14904,0.016644,2.9468,1569,0.29775
11.957,1.1145,0.48149,0.15758,1.5543,1570,0.39308
19.635,2.6889,0.26249,0.058015,27.364,1571,0.42445
6.6237,1.4056,3.708,0.047518,1596.1,1572,0.43999
4.4621,0.34761,1.2891,1.0611,0.54192,1573,0.38751
9.4509,0.35837,6.5375,0.25019,7.6409e-08,1574,0.28376
7.4966,2.1322,0.22975,0.01068,0.77087,1575,0.34461
3.9895,0.23052,0.53164,0.048103,3.56,1576,0.39818
19.21,1.3052,3.0483,0.33979,0.23586,1577,0.3625
8.6184,0.85862,6.3263,0.071304,295090000.0,1578,0.40886
5.8264,0.20873,8.4217,0.48007,0.21603,1579,0.25541
10.602,2.2395,2.6074,0.54969,3.905e-06,1580,0.40951
23.224,0.15168,0.1471,0.016251,0.25122,1581,0.22512
3.2361,0.0032449,0.95324,0.60753,74120000.0,1582,0.37479
24.597,0.20334,0.25835,0.022788,360020000.0,1583,0.3823
24.462,0.00032195,3.7045,0.20157,0.11396,1584,0.31793
24.776,0.00096027,0.36578,0.04167,0.52768,1585,0.33033
20.157,0.35469,0.27289,0.0059265,0.098065,1586,0.32984
6.2273,0.076198,1.268,0.37959,1.2375e-06,1587,0.38228
9.7874,0.0027654,0.10697,2.5004e-05,3.3815,1588,0.21528
23.878,0.82211,0.60873,0.21049,13438.0,1589,0.41676
3.6836,0.10088,0.26808,0.052475,0.00072625,1590,0.32113
13.397,2.5397,2.3662,0.51078,8.8672,1591,0.42543
20.576,2.1564,0.23657,0.023287,1210.4,1592,0.42306
16.074,2.696,1.9883,0.21151,0.0045643,1593,0.41936
16.741,0.84137,2.0041,0.35995,1711.4,1594,0.39867
3.8938,0.074394,0.62388,0.19767,0.46096,1595,0.38288
19.918,0.3881,0.1244,0.0076191,0.04087,1596,0.22382
8.552,1.8207,0.28176,0.071565,89.842,1597,0.44263
4.6558,0.56576,0.3647,0.14136,1.5155,1598,0.37646
3.9006,0.083102,0.17127,0.018318,0.18763,1599,0.22739
7.433,1.1739,1.5582,0.97765,5.2129,1600,0.42017
4.7146,0.39361,1.895,0.34263,997.65,1601,0.41463
3.4521,0.0076978,0.3187,0.11576,1.8881e-06,1602,0.31767
5.885,1.0113,0.23525,0.024996,0.14922,1603,0.36004
10.955,2.7481,1.1649,0.30533,1.1473e-07,1604,0.4539
28.976,0.014511,2.6703,0.064324,146720000.0,1605,0.38498
3.5475,0.055366,3.16,0.64393,1.7184,1606,0.34312
6.5225,0.76136,3.4004,0.49031,4.0749e-09,1607,0.37543
14.228,2.2471,0.20885,0.018617,9570100.0,1608,0.43996
21.785,1.0635,0.11558,0.0011806,0.00015125,1609,0.21625
3.4345,0.039593,0.10516,0.0014102,5943000.0,1610,0.35786
6.9263,1.2437,1.8256,0.93611,0.0047228,1611,0.4221
5.2903,0.34111,0.38664,0.12761,2.0933,1612,0.37229
3.1326,0.017597,7.1431,0.38605,1.2999,1613,0.21891
12.966,1.1139,0.50929,0.1096,7.732e-08,1614,0.39775
10.656,2.5332,2.2495,0.2646,2.5549,1615,0.42992
7.5995,0.097403,2.4675,0.05893,0.00011922,1616,0.36734
3.7199,0.1063,0.13636,0.010939,0.85198,1617,0.2472
29.638,0.040939,0.12691,0.008902,13176.0,1618,0.33532
20.214,1.0916,0.4764,0.086446,2.2558e-08,1619,0.38685
4.6786,0.2209,7.0286,0.19014,3.7411,1620,0.29066
6.3401,0.56101,0.29618,0.075349,0.00017147,1621,0.35653
4.2701,0.45793,2.2842,0.93308,1.9421,1622,0.3964
26.901,0.080694,0.52711,0.01953,17275000.0,1623,0.39231
5.8521,0.79297,1.7988,0.16956,0.0001071,1624,0.41394
18.379,2.9207,0.41505,0.13477,0.22208,1625,0.3941
3.323,0.039237,4.019,0.4772,4.5208e-10,1626,0.31882
18.842,2.6502,1.0808,0.062347,0.19292,1627,0.42605
5.8291,0.93515,2.9999,1.348,0.00040315,1628,0.3883
13.582,1.6104,2.1841,0.20036,1.325,1629,0.40102
3.6035,0.1424,0.48319,0.2035,0.33142,1630,0.35614
6.1583,0.091978,0.39995,0.13867,4.196e-10,1631,0.35615
4.0042,0.016914,0.42751,0.12373,87285.0,1632,0.39786
7.0009,0.70416,0.11987,0.0041309,971260000.0,1633,0.40584
6.4777,0.70515,4.9239,0.96167,0.018039,1634,0.33777
11.566,3.9125,0.58903,0.018303,436400000.0,1635,0.43667
6.5901,0.53946,9.5362,0.0041513,20.388,1636,0.31144
3.7677,0.064851,0.44263,0.19022,0.80443,1637,0.35024
3.8788,0.20965,1.8558,0.33146,0.18692,1638,0.36857
29.978,0.0059604,0.53126,0.19258,703430.0,1639,0.3929
27.2,0.69015,1.1973,0.026376,0.45607,1640,0.37033
27.152,0.56635,0.2063,0.045857,0.31041,1641,0.27712
7.0085,1.5337,0.25336,0.016448,4.5886,1642,0.38697
5.2509,0.92264,1.7458,0.12721,0.28669,1643,0.42552
9.8305,1.6427,2.6595,0.10467,0.0014586,1644,0.40169
17.023,1.6729,2.4754,0.56111,0.13607,1645,0.38551
17.484,2.8989,0.24723,0.063605,0.13012,1646,0.33974
3.2583,0.011206,1.4503,0.54995,2.2885,1647,0.36957
23.325,1.1507,0.37232,0.13896,2.2938,1648,0.35422
18.948,0.016699,0.38812,0.085199,0.379,1649,0.35151
27.389,0.23662,0.32797,0.067084,214350.0,1650,0.3853
20.684,1.5762,0.12196,0.0065932,0.66894,1651,0.23101
9.0146,2.2754,0.19468,0.031376,0.16806,1652,0.34481
3.5157,0.099198,1.3911,0.33606,2.3906,1653,0.37621
5.5803,0.56645,1.4733,0.082242,0.20909,1654,0.40776
11.027,1.4948,0.47484,0.17607,1.0982,1655,0.39912
11.679,0.51835,0.99208,0.58797,1.1371,1656,0.3871
24.354,0.99635,0.38415,0.15721,991650.0,1657,0.40723
3.7495,0.17382,0.36626,0.047759,17.934,1658,0.39737
5.8004,1.0826,3.2338,0.010309,2.8038e-07,1659,0.39587
20.709,0.59365,0.27413,0.063578,5.3875e-07,1660,0.31548
8.7678,1.8495,0.14958,0.004663,1.859e-07,1661,0.31272
4.2162,0.15896,1.9547,1.2699,6.392,1662,0.37651
5.7308,0.089603,0.30906,0.073375,8.3144,1663,0.36681
5.8623,0.77942,1.2363,0.47034,0.013145,1664,0.42222
4.4128,0.19903,1.8901,0.22524,3764.4,1665,0.40127
5.1282,0.80039,2.9677,0.48701,5.475,1666,0.40245
10.328,1.4037,0.93999,0.5799,1.9689,1667,0.4133
6.1015,0.58706,0.32226,0.099652,92153.0,1668,0.42979
7.9479,1.6124,0.60232,0.35433,0.0010043,1669,0.40794
6.6587,0.29934,1.4613,0.048965,4.2649,1670,0.38931
8.7379,0.77796,4.6266,1.1186,1.1479e-09,1671,0.33646
29.842,0.038183,0.3048,0.038066,72910000.0,1672,0.3961
16.112,1.6278,0.26831,0.032969,0.2231,1673,0.34897
9.0774,1.2463,0.24898,0.061046,0.71093,1674,0.34957
14.001,0.36362,0.1927,0.032649,8.9072e-07,1675,0.28196
10.925,1.7491,0.41,0.051892,2.4959e-10,1676,0.40695
13.511,3.0661,0.27849,0.034857,0.00023606,1677,0.37783
5.6401,0.76993,0.21821,0.029939,1216900.0,1678,0.43673
3.1274,0.033252,4.9229,0.37321,2513.3,1679,0.36356
4.0645,0.37437,3.708,0.10503,0.82147,1680,0.36456
17.246,2.404,0.10512,0.00072829,7864300000.0,1681,0.41215
6.5665,1.1803,3.653,0.86499,0.45772,1682,0.38299
18.28,2.7963,0.32767,0.11398,0.99937,1683,0.36734
8.5797,1.7404,0.50763,0.24192,6.8316e-08,1684,0.40945
3.8391,0.015307,0.13594,0.011637,1.0525e-06,1685,0.24256
5.2094,0.51994,0.19148,0.01787,1.8729,1686,0.32295
7.6761,1.2221,1.6902,0.36195,1.3677e-07,1687,0.41974
7.2886,1.2716,4.227,0.7841,0.73362,1688,0.37059
3.5469,0.12191,0.23655,0.020438,21395.0,1689,0.39182
3.7175,0.084096,7.4453,0.39177,7.5612,1690,0.27592
3.3868,0.076179,0.91321,0.19858,30814.0,1691,0.38881
4.3862,0.1592,0.27642,0.063472,0.56096,1692,0.33753
6.3314,0.71343,3.2649,0.19462,3.8304e-08,1693,0.37946
6.4389,0.69985,1.4494,1.1372,6761900000.0,1694,0.42199
6.6957,0.17208,5.9391,0.53265,5.5595,1695,0.31137
3.2994,0.09408,2.5171,0.13553,5671.4,1696,0.37029
4.4851,0.57361,6.2697,0.52537,4.362,1697,0.32684
3.6682,0.052779,2.2469,0.2689,0.70713,1698,0.36449
23.743,0.69588,0.42583,0.11848,1.6565,1699,0.36294
21.88,1.2423,0.36791,0.085632,0.27392,1700,0.35765
